pull down ; сносить/разрушать ; строить ; поднимать ; build ; lift ; Они снесли старое здание. ; They pulled down the old building. ; pʊl daʊn

pull in ; прибывать/притягивать ; уезжать ; отталкивать ; depart ; push away ; Поезд прибыл на станцию. ; The train pulled in at the station. ; pʊl ɪn

pull off ; справляться/снимать ; проваливать ; надевать ; fail ; put on ; Он справился с трудной задачей. ; He pulled off a difficult task. ; pʊl ɒf

pull out ; вытаскивать/отказываться ; вставлять ; продолжать ; insert ; continue ; Он вытащил зуб. ; He pulled out a tooth. ; pʊl aʊt

pull over ; съезжать на обочину ; продолжать движение ; останавливаться ; continue driving ; stop ; Съезжай на обочину. ; Pull over to the side. ; pʊl ˈoʊvər

pull through ; выживать/выздоравливать ; умирать ; сдаваться ; die ; give up ; Он выжил после тяжелой болезни. ; He pulled through a severe illness. ; pʊl θruː

pull together ; объединяться/приходить в себя ; разделяться ; сдаваться ; separate ; give up ; Мы должны объединиться. ; We need to pull together. ; pʊl təˈɡɛðər

pull up ; останавливаться (транспорт)/подтягиваться ; продолжать движение ; опускать ; continue driving ; lower ; Машина остановилась. ; The car pulled up. ; pʊl ʌp

punch ; удар (кулаком)/бить ; гладить ; избегать ; stroke ; avoid ; Он ударил его. ; He gave him a punch. ; pʌnʧ

punish ; наказывать ; хвалить ; прощать ; praise ; forgive ; Его наказали за проступок. ; He was punished for the misdemeanor. ; ˈpʌnɪʃ

punishment ; наказание ; награда ; прощение ; reward ; forgiveness ; Он получил суровое наказание. ; He received a severe punishment. ; ˈpʌnɪʃmənt

pupil ; ученик/зрачок ; учитель ; взрослый ; teacher ; adult ; Ученики сидели в классе. ; The pupils were in the classroom. ; ˈpjuːpəl

purchase ; покупка/покупать ; продажа ; дарить ; sale ; give ; Я совершил крупную покупку. ; I made a large purchase. ; ˈpɜːrʧəs

pure ; чистый/настоящий ; грязный ; смешанный ; dirty ; mixed ; Это чистая вода. ; It is pure water. ; pjʊər

purely ; чисто/исключительно ; частично ; сложно ; partially ; complexly ; Это было исключительно совпадение. ; It was a purely coincidence. ; ˈpjʊərli

purple ; фиолетовый/пурпурный ; красный ; синий ; red ; blue ; У нее фиолетовое платье. ; She has a purple dress. ; ˈpɜːrpəl

purpose ; цель/намерение ; случайность ; отсутствие ; accident ; absence ; Какова цель твоего визита? ; What is the purpose of your visit? ; ˈpɜːrpəs

pursue ; преследовать/добиваться ; избегать ; сдаваться ; avoid ; give up ; Он преследовал свою мечту. ; He pursued his dream. ; pərˈsuː

push ; толкать ; тянуть ; стоять ; pull ; stand ; Не толкай меня. ; Don't push me. ; pʊʃ

push about ; помыкать ; уважать ; помогать ; respect ; help ; Не позволяй им помыкать собой. ; Don't let them push you about. ; pʊʃ əˈbaʊt

push forward ; продвигать/форсировать ; сдерживать ; отступать ; hold back ; retreat ; Он продвигал новые идеи. ; He pushed forward new ideas. ; pʊʃ ˈfɔːrwərd

put ; класть/ставить ; брать ; удалять ; take ; remove ; Положи книгу на стол. ; Put the book on the table. ; pʊt

put away ; убирать на место/откладывать ; оставлять ; разбрасывать ; leave ; scatter ; Убери игрушки. ; Put away the toys. ; pʊt əˈweɪ

put back ; класть обратно/откладывать ; продвигать ; брать ; advance ; take ; Положи книгу обратно на полку. ; Put the book back on the shelf. ; pʊt bæk

put down ; опускать/критиковать ; поднимать ; хвалить ; lift ; praise ; Опусти сумку. ; Put down the bag. ; pʊt daʊn

put forward ; выдвигать (предложение) ; скрывать ; отвергать ; hide ; reject ; Он выдвинул новую идею. ; He put forward a new idea. ; pʊt ˈfɔːrwərd

put in ; вставлять/вкладывать ; вынимать ; брать ; take out ; take ; Вставь ключ в замок. ; Put in the key. ; pʊt ɪn

put off ; откладывать/отталкивать ; приближать ; поощрять ; bring forward ; encourage ; Не откладывай работу на потом. ; Don't put off the work. ; pʊt ɒf

put on ; надевать/включать ; снимать ; выключать ; take off ; switch off ; Надень пальто. ; Put on your coat. ; pʊt ɒn

put out ; тушить/выставлять ; разжигать ; убирать ; light ; clear away ; Потуши свет. ; Put out the light. ; pʊt aʊt

put through ; соединять (по телефону)/проводить ; разъединять ; отменять ; disconnect ; cancel ; Соедините меня с менеджером. ; Put me through to the manager. ; pʊt θruː

put together ; собирать/складывать ; разбирать ; разделять ; take apart ; separate ; Собери игрушку. ; Put the toy together. ; pʊt təˈɡɛðər

put up ; ставить/терпеть ; сносить ; опускать ; pull down ; put down ; Мы поставили палатку. ; We put up a tent. ; pʊt ʌp

put up with ; мириться с/терпеть ; не выносить ; сопротивляться ; not tolerate ; resist ; Я не могу с этим мириться. ; I cannot put up with this. ; pʊt ʌp wɪð

qualification ; квалификация ; некомпетентность ; обучение ; incompetence ; training ; У него высокая квалификация. ; He has high qualification. ; ˌkwɒlɪfɪˈkeɪʃən
